FECHA DE ULTIMA ACTUALIZACION DE INFORMACION,REGION,SERVICIO DE SALUD,COMUNA,COD. DEIS PUNTO (DONDE TRIBUTA RNI),NOMBRE DEL PUNTO ,DIRECCION DEL PUNTO,LATITUD,LONGITUD,HORARIO HÁBIL,EXTENSIÓN HORARIA,TIPO DE PUNTO ,CAMPAÑA ASOCIADA,OBSERVACIONES ,Fecha de actualización
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TALCA,16-340,CENTRO DE SALUD FAMILIAR LAS AMÉRICAS,19 NORTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TALCA,16-972,CENTRO DE SALUD FAMILIAR VILLA MAGISTERIO,"21 PONIENTE 27 SUR, VILLA MAGISTERIO",-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TALCA,16-105,HOSPITAL DR. CÉSAR GARAVAGNO BUROTTO (TALCA),1 NORTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TENO,16-336,CENTRO DE SALUD FAMILIAR COMALLE,CAPELLANIA,-35,-71,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TENO,16-335,CENTRO DE SALUD FAMILIAR MORZA,SECTOR MORZA,-35,-71,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,TENO,16-101,HOSPITAL DE TENO,ARTURO PRAT,-35,-71,LUNES A VIERNES 9:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,VICHUQUÉN,16-327,CENTRO DE SALUD FAMILIAR VICHUQUÉN,LUIS CRUZ MARTÍNEZ,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,,VICHUQUÉN,,POSTA LLICO,,,,LUNES A VIERNES 8:30 A 17:30 HRS,,,,,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,VILLA ALEGRE,16-764,CENTRO COMUNITARIO DE SALUD FAMILIAR LOMA DE LAS TORTILLAS,LOMA DE LAS TORTILLAS,-36,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
2024-05-28 0:00:00,MAULE,S.S. DEL MAULE,VILLA ALEGRE,16-310,CENTRO DE SALUD FAMILIAR VILLA ALEGRE,FRANCISCO ANTONIO ENCINA,-36,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117302.0,CESFAM SAN RAMON NONATO,CAUPOLICAN S/N POBLACION MARDONES,-36.624.761,-72097341.0,LUNES A JUEVES: 08:45 A 12:15 Y 14:00 A 16:15 HRS - VIERNES: 08:45 A 12:15 Y 14:00 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117302.0,CECOSF EL ROBLE,LOS ESPINOS 745 POBLACION EL ROBLE,-3.662.499,-72101897.0,LUNES A VIERNES: 09:00 A 12:00 HRS Y 14:00 A 15:30 HRS (INFLUENZA)- MIERCOLES 9:00 A 12:30 Y 14:00 A 15:30 HRS (COVID),NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117302.0,CECOSF LOS ALPES,"PASAJE 7, CASA 1635 VILLA LOS ALPES",-36.628.711,-7209164.0,LUNES A VIERNES: 09:00 A 12:30 HRS Y 14:00 A 15:30 HRS (INFLUENZA) - MARTES Y JUEVES 9:00 A 12:30 Y 14:00 A 15:30 HRS (COVID),NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117302.0,POSTA DE SALUD CATO,SECTOR CAPILLA CATO S/N,-36.554.289,-71975512.0,LUNES A VIERNES: 09:30 A 12:30 HRS Y 14:00 A 15:00 HRS (INFLUENZA) - VIERNES 9:30 A 12:30 Y 14:00 A 15:00 HRS (COVID),NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117330.0,CESFAM SOL DE ORIENTE,AVENIDA NUEVA ORIENTE 690,-36.616.057,-72076238.0,LUNES A JUEVES: 09:00 A 12:30 Y 14:15 A 16:00 HRS VIERNES: 09:00 A 12:30 Y 14:15 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117324.0,CESFAM LOS VOLCANES,CONDORES 155,-36.617.935,-72080566.0,LUNES A JUEVES 08:30 A 12:30 HRS Y 14:15 A 16:00 HRS Y 17:30 A 19:30 - VIERNES 08:30 A 12:30 14:15 A 15:30 HORAS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117322.0,CESFAM QUINCHAMALI,CALLE PRINCIPAL S/N,-3.664.804.092,-7240316421.0,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 16:00 HRS - VIERNES 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117303.0,CESFAM ULTRAESTACION,AVENIDA RUIZ DE GAMBOA,-36.604.307,-72120548.0,LUNES A VIERNES: 09:00 A 12:30 HRS Y 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,117303.0,RED SALUD,CONSTITUCION 620,-37,-721.023.484.039.702,LUNES A JUEVES: 10:30 A 13:00 HRS Y 15:00 A 16:15 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,17225.0,CLINICA ANDES SALUD VACUNATORIO,PEDRO AGUIRRE CERDA 35,-3.661.487,-7210756.0,LUNES A JUEVES: 09 A 12:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,17205.0,CLINICA LAS AMAPOLAS,VICENTE MENDEZ 75 VACUNATORIO,-36.600.919,-72090066.0,LUNES A VIERNES DE 08:30 A 12:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,,MALL VIVO,AVENIDA VICENTE MENDEZ 1545,,,LUNES A DOMINGO DESDE LAS 13:00 A 19:00,SI,EXTRAMURO,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,,OPEN PLAZA,AVENIDA ECUADOR 599,,,LUNES A DOMINGO DE 10:00 A 19:00 HRS,NO,EXTRAMURO,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN,,LIDER AVENIDA COLLIN,AVENIDA COLLIN 698,,,LUNES A VIERNES 10:00 A 19:00 HRS,SI,EXTRAMURO,COVID E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,117328.0,CESFAM FEDERICO PUGA,ERASMO ESCALA 872,-37,-721.282.362.599.181,LUNES A JUEVES 8:30 A 13:00 - 14:00 A 16:30 Y VIERNES 8:30 A 13:00 - 14:00 A 15:30 HRS.,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,117328.0,PSR RUCAPEQUEN,CALLE AZUCENAS S/N,-37,-721.429.039.482.124,LUNES 09:00 A 12:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,117328.0,PSR NEBUCO,CASERIO NEBUCO S/N,-37,-722.117.172.341.571,MIERCOLES 9:00 A 12:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,,CESFAM MICHELLE BACHELET,REINO DE CHILE 1211,,,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PINTO,117317.0,CESFAM PINTO,SARGENTO ALDEA 361,-37,-718922900599317,LUNES A VIERNES: 09:00 A 12:30 Y 13:40 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PINTO,117317.0,POSTA SALUD RECINTO,PUEBLO RECINTO - LOS LLEUQUES S/N,-36843345,-71659077.0,LUNES A VIERNES: 09:00 A 12:30 Y 13:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117325.0,CESFAM LUIS MONTECINOS,TRES ESQUINAS DE CATO,-37,-717799935642558,LUNES A VIERNES: 09:15 A 13:30 Y 14:00 A 19:00 HRS,SI,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,CESFAM COIHUECO MICHELLE CHANDIA,ELEUTERIO RAMÍREZ 1233,-37,-718283839776541,LUNES A VIERNES 09:00 A 13:30 - 14:00 A 16:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,EX CESFAM COIHUECO MICHELLE CHANDIA,18 DE SEPTIEMBRE 1643,-37,-718412903445005,LUNES A JUEVES DE 09:30 A 13:30 Y 14:00 A 15:30 HRS VIERNES DE 09:00 A 13:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,POSTA TANILVORO,TANILVORO S/N,-37,-719.080.340.048.244,MARTES Y JUEVES DE 09:30 A 15:30 HORAS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,POSTA TALQUIPEN,TALQUIPEN S/N,-37,-719.080.340.048.244,MARTES Y JUEVES DE 09:30 A 15:30 HORAS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,POSTA MINAS DEL PRADO,MINAS DEL PRADO S/N,-37,-719080340048244,MIERCOLES DE 09:30 A 15:30 HORAS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COIHUECO,117311.0,POSTA BUSTAMANTE,BUSTAMANTE S/N,-37,-719693992733446,MARTES Y VIERNES DE 09:30 A 15:30 HORAS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN CARLOS,,CESFAM JOSE DURÁN TRUJILLO,LAS ACACIAS 470,-36,,LUNES A VIERNES 08:30 A 13:00 Y 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN CARLOS,117311.0,CECOSF CACHAPOAL,"RUTA Nº 31, KM. 20, SECTOR CACHAPOAL S/N",-36462755,-71732944.0,LUNES A JUEVES: 09:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN CARLOS,117311.0,"POSTA DE SALUD RURAL RIVERA DE NUBLE, ARIZONA, TORRECILLA, TOQUIHUA, MONTE BLANCO",ALDEA DE RIVERA NUBLE S/N,-36479136,-717562.0,DÍAS DE RONDA DE 09:00 A 15:00 HRS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN CARLOS,117329.0,CESFAM TERESA BALDECCHI 1ER PISO,SERRANO 02,"-3,64E+16",-7195978412602010.0,LUNES A JUEVES: 09:00 A 13:00 - 14:00 A 16:30 HRS Y VIERNES: 09:00 A 13:00 - 14:00 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN NICOLAS,,CESFAM SAN NICOLÁS,ARTURO PRAT S/N,-36499019,,LUNES A VIERNES DE 08:30 A 13:00 Y DE 14:00 A 16:30 (EXTENSION HORARIA DE MIÉRCOLES A VIERNES DE 17:00 HRS A 19:30 HRS ),NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN NICOLAS,117312.0,POSTA DE SALUD RURAL PUENTE NUBLE,PUEBLO DE PUENTE NUBLE S/N,-36542364,-7221226.0,LUNES A VIERNES: 10:00 A 13:00 Y 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,NINHUE,117312.0,VACUNATORIO CESFAM,ALCALDE JOSE CAMPOS CARVAJAL 247,-36,-72085216.0,LUNES A VIERNES DE 8:30 A 16:30 HRS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117314.0,POSTA LA GLORIA,SECTOR LA GLORIA S/N,-36.383.759,-723.993.259.598.519,"LUNES, MARTES Y JUEVES 09:30 A 15:30 HRS",NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,POSTA ZEMITA,CASERIO ZEMITA EL PEUMO S/N,-36400444,-71864044.0,"MARTES ,JUEVES Y VIERNES 09:30 A 15:30 HRS",NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,POSTA NIQUEN,ALDEA NIQUEN S/N,-36293622,-71740012.0,"LUNES, MIÉRCOLES Y VIERNES DE 9:00 A 15:30 HRS",NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,CECOSF CHACAY,"CHACAY, SECTOR CHACAY S/N",-363660351,-71900615.0,"LUNES, MARTES Y MIÉRCOLES DE 9:00 A 13:00",NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,CESFAM ÑIQUÉN,SEMIRAMIS CARO 220,-36,-7177114124.0,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,POSTA DE SALUD RURAL BELEN,BELEN SN,,,MIERCOLES DE 9:00 A 15:30 HORAS.,NO,RONDA RURAL,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIQUEN,,BIBLIOTECA SAN GREGORIO,"CALLE ESTADO SN, FRENTE A MUNICIPALIDAD",,,"LUNES A JUEVES 9:00 A 13:00 Y 14:00 A 16:00, VIERNES DE 9:00 A 13:00",NO,EXTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,BULNES,,VACUNATORIO HCSF BULNES,JOSE MIGUEL BALMACEDA 431,-36744659,,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 16:00 HRS - VIERNES 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,BULNES,117103.0,CECOSF 3 ESQUINAS,"EL LAUREL, VILLA EL SAUCE, SECTOR TRES ESQUINAS S/N",-36787918,-72298444.0,LUNES A JUEVES 09:00 A 13:00 Y 14:00 A 15:30 HRS - VIERNES 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,BULNES,117326.0,CESFAM SANTA CLARA,CALLE ROSAS S/N,-37,-72211269.0,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 15:30 HRS - VIERNES: 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,YUNGAY,117326.0,VACUNATORIO HCSF YUNGAY,ANGAMOS 658,"-3,71E+15",-723339788760354,LUNES A JUEVES: 09:00 A 13:00 HRS Y 14:00-16:00 HRS VIERNES: 09:00 A 13:00Y 14-00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,YUNGAY,,VACUNATORIO CESFAM CAMPANARIO,ARGENTINA 1090,-37.132.193,-720.238.026.323.098,LUNES A JUEVES 8:30 A 13:00 Y DE 13:35 A 16:00 Y VIERNES 8:30 A 13:00 Y 13:35 A 15:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,EL CARMEN,117315.0,HOSPITAL EL CARMEN,ISABEL RIQUELME 448,-36898017,-72195299.0,LUNES A JUEVES: 09:30 A 16:30 HRS - VIERNES 09:30 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,TREHUACO,117107.0,VACUNATORIO CESFAM TREHUACO,JUAN MACKENA S/N,-36430248,-72034874.0,LUNES A JUEVES: DE 09:30 A 13:00 Y DE 14:00 A 16:30. VIERNES: DE 09:30 A 13:00 Y DE 14:00 A 15:30.,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,ÑIPAS,,VACUNATORIO CESFAM,PEDRO AGUIRRE CERDA 392,-36604117,,LUNES A JUEVES DE 09:00 A 13:00 Y 14:00 A 16:00 VIERNES DE 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PEMUCO,117327.0,VACUNATORIO CESFAM PEMUCO,PADRE JORGE HERRERA 1086,-36978116,-72671211.0,LUNES A VIERNES 08:00 A 20:00,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,QUILLÓN,,VACUNATORIO CESFAM QUILLON,CARRERA 820,-37,,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,QUILLON,117316.0,CECOSF EL CASINO,EL CASINO SN,,-72536419.0,LUNES A JUEVES A 8:30 A 16:30 VIERNES 8:30 A 15:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COBQUECURA,117310.0,VACUNATORIO CESFAM COBQUECURA,CALLE CHACABUCO 312,-36132817,-72090735.0,LUNES A VIERNES: 08:30 A 13:00 Y 14:00 A 16:00 HRS VIERNES 09:30 A 13:00Y14:00 A 15:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COBQUECURA,117306.0,POSTA SALUD BUCHUPUREO,ALDEA DE BUCHUPUREO S/N,-3.607.505,-724.601.648.972.153,LUNES A VIERNES: 08:00 A 16:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN IGNACIO,,VACUNATORIO CESFAM QUIRIQUINA,CENTRAL QUIRIQUINA S/N,-3684295,,LUNES A VIERNES: 08:15 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN IGNACIO,117307.0,VACUNATORIO CESFAM SAN IGNACIO,M.J. ORTIZ 411,-3.679.861,-72793291.0,LUNES A VIERNES: 09 A 12:30 Y 14:00 A 16:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,QUIRIHUE,117307.0,VACUNATORIO HOSPITAL DE QUIRIHUE,INDEPENDENCIA 625,-3628267771,-72779408.0,LUNES A JUEVES: 09:00 A 12:30 Y 14:00 A 16:45 HRS - VIERNES 09:00 A 12:30 Y 14:00 A 15:45 HRS SABADO 20 DE 9:00 A 13:00 Y DE 14:00 A 18:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PUEBLO SECO,117319.0,CESFAM PUEBLO SECO,EMA FUENTES 911,,-721017.0,DE LUNES A VIERNES DE 09:00 A 13:00 HRS Y DE A 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PORTEZUELO,117308.0,VACUNATORIO CESFAM PORTEZUELO,CALLE SAN MARTÍN 150,-36.529.739,-72032113.0,LUNES A JUEVES: 08:30 A 16:30 HRS - VIERNES: 08:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PORTEZUELO,117106.0,SALA DE ESPERA CESFAM PORTEZUELO,CALLE SAN MARTÍN 150,-36529739,-7254168186.0,LUNES A JUEVES: 08:30 A 16:30 HRS - VIERNES: 08:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,PORTEZUELO,,POSTA CUCHA COX,SECTOR EL SAUCE,-37,,JUEVES 09:00 A 12:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,NO,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,SAN FABIÁN,,CESFAM SAN FABIÁN,21 DE MAYO S/N,-36554292,,LUNES A VIERNES DE 09:00 A 16:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-06 0:00:00,NUBLE,S.S. ÑUBLE,COELEMU,117305.0,HOSPITAL COMUNITARIO COELEMU,MANUEL ANTONIO MATTA 370,,-72428954.0,LUNES A JUEVES 09:00 A 12:30 Y 13:00 A 16:00 Y VIERNES DE 09:00 A 12:30 Y DE 13:00 A 15:00,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,LEBU,128110,VACUNATORIO HOSPITAL SANTA ISABEL,P-40 206,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,LOS ÁLAMOS,128328,VACUNATORIO CESFAM LOS ALAMOS,PEDRO EYHERAMENDY N° 600,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,CAÑETE,128111,VACUNATORIO HOSPITAL KALVU LLANKA,P-60-R ENTRADA NORTE CAÑETE,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,CONTULMO,128112,VACUNATORIO HOSPITAL HANS GRONEMANN GLAND,LAS ARAUCARIAS N°1075,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,TIRUA,128324,VACUNATORIO CESFAM ISABEL JIMENEZ,ATAHUALPA N° 220,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,CURANILAHUE,128109,VACUNATORIO HOSPITAL RAFAEL AVARIA,AV. BERNARDO O´HIGGINS N°111,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,CURANILAHUE,128327,VACUNATORIO CESFAM ELEUTERIO RAMIREZ,PJE. 4 40,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,LARAQUETE,128414,VACUNATORIO CESFAM LARAQUETE,"RUTA 160 -63, CALLE DOS S/N",,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,CARAMPANGUE,128438,VACUNATORIO CESFAM CARAMPANGUE,VICENTE MILLAN S/N,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,TUBUL,128729,CESFAM TUBUL,TUBUL S/N,,,SEGUN RONDA,NO,RONDA RURAL,COVID E INFLUENZA,SI,
2024-06-05 0:00:00,BIOBIO,S.S. ARAUCO,ARAUCO,128113,VACUNATORIO HOSPITAL ARAUCO,CAUPOLICAN S/N,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-03-06 0:00:00,BIOBIO,S.S. BIOBÍO,ANTUCO,120303,CESFAM ANTUCO,ARTURO PRAT,"-37,331,484","-71,671,991",LUNES A VIERNES L-J 08:30--13:00/ 14:00- 16:30 / V: 08:30-13:00 /14:00 -15:30,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-03-06 0:00:00,BIOBIO,S.S. BIOBÍO,CABRERO,120305,CESFAM CABRERO,AV LAS VIOLETAS 805,,,LUNES A VIERNES: L-J 08:30-17:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
2024-03-06 0:00:00,BIOBIO,S.S. BIOBÍO,CABRERO,120304,CESFAM MONTEAGUILA,"LOS OLMOS, MONTE AGUILA",,,LUNES A VIERNES: 08:30 -13:00/ 13:45-16:30,NO,INTRAMURO,COVID E INFLUENZA,SI,
