FECHA DE ULTIMA ACTUALIZACION DE INFORMACION,REGION,SERVICIO DE SALUD,COMUNA,COD. DEIS PUNTO (DONDE TRIBUTA RNI),NOMBRE DEL PUNTO ,DIRECCION DEL PUNTO,LATITUD,LONGITUD,HORARIO HÁBIL,EXTENSIÓN HORARIA,TIPO DE PUNTO ,CAMPAÑA ASOCIADA,OBSERVACIONES ,Fecha de actualización
28-05-2024,MAULE,S.S. DEL MAULE,PELLUHUE,16-506,CENTRO COMUNITARIO DE SALUD FAMILIAR PELLUHUE,"ABDÓN FUENTEALBA, PUEBLO DE PELLUHUE","-35,81126","-72,572873",LUNES A VIERNES 9:00 A 16:30 HRS,NO,OPERATIVO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,PELLUHUE,16-322,CENTRO DE SALUD FAMILIAR DR. PEDRO RIVAS PINOCHET,COMERCIO,"-35,846452","-72,635607",LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,PENCAHUE,16-731,CENTRO COMUNITARIO DE SALUD FAMILIAR LO FIGUEROA,LO FIGUEROA,"-35,409769","-71,759606",LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,PENCAHUE,16-312,CENTRO DE SALUD FAMILIAR PENCAHUE,FERNANDO PAROT SILVA,"-35,397711","-71,798081",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,RAUCO,16-333,CENTRO DE SALUD FAMILIAR RAUCO,BERNARDO O'HIGGINS,"-34,92",-71,LUNES A VIERNES 8:30 A 16:00 HRS / SAB 9:00 A 12:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,RETIRO,16-490,CENTRO COMUNITARIO DE SALUD FAMILIAR CAMELIAS,"CAMINO A LA MONTAÑA, LAS CAMELIAS",-36,-72,LUNES - MIERCOLES -VIERNES  8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,RETIRO,16-765,CENTRO COMUNITARIO DE SALUD FAMILIAR LOS ROBLES,LOS ROBLES,-36,-72,MARTES - JUEVES  8:30 A 16:00 HRS,NO,OPERATIVO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,RETIRO,16-321,CENTRO DE SALUD FAMILIAR MARTA ESTÉVEZ,ERRÁZURIZ,"-36,051698",-72,LUNES A VIERNES 9:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,RÍO CLARO,16-316,CENTRO DE SALUD FAMILIAR CUMPEO,CASIMIRO SEPÚLVEDA,"-35,282844","-71,255697",LUNES A VIERNES 8:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,ROMERAL,16-328,CENTRO DE SALUD FAMILIAR ROMERAL,ALCALDE RAUL ARELLANO,"-3,50E+15","-7,11E+15",LUNES A VIERNES 8:30 A 16:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAGRADA FAMILIA,16-325,CENTRO DE SALUD FAMILIAR SAGRADA FAMILIA,PRESBITERO TOMAS CORRES,"-34,998006","-71,387439",LUNES A VIERNES 8:30 A 16:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAGRADA FAMILIA,16-326,CENTRO DE SALUD FAMILIAR VILLA PRAT,CALLE ALFONSO ARAYA S/N,"-35,0959","-71,614738",LUNES A VIERNES 8:30 A 16:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAN CLEMENTE,16-313,CENTRO DE SALUD FAMILIAR SAN CLEMENTE,LOS ESPINOS,-36,-71,LUNES A VIERNES 8:20 A 18:00 HRS / SAB 08:20 A 13:00 HRS,NO,EXTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAN JAVIER,16-763,CENTRO COMUNITARIO DE SALUD FAMILIAR SAN PABLO,ENRIQUE IBÁÑEZ,"-35,599111","-71,74411",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAN JAVIER,16-342,CENTRO DE SALUD FAMILIAR DR. CARLOS DÍAZ GIDI,CHORRILLOS SUR,"-35,601107","-71,734386",LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAN JAVIER,16-109,HOSPITAL DR. ABEL FUENTEALBA LAGOS DE SAN JAVIER,RIQUELME,"-35,590724","-71,737445",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,SAN RAFAEL,16-324,CENTRO DE SALUD FAMILIAR SAN RAFAEL (SAN RAFAEL),ORIENTE,"-35,304651","-71,515132",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-705,CENTRO COMUNITARIO DE SALUD FAMILIAR BRILLA EL SOL,12 ½ SUR,"-35,441132","-71,661654",LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-908,CENTRO COMUNITARIO DE SALUD FAMILIAR CARLOS TRUPP,12 1/2 SUR CON 30 ORIENTE,"-35,445966","-71,636144",LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,YERBAS BUENAS,16-318,CENTRO DE SALUD FAMILIAR IGNACIO CARRERA PINTO,MARCIAL CÁCERES,"-35,750607","-71,588139",LUNES A VIERNES 09:00  A 18:30 HRS / SAB 09.00 A 12:00HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-760,CENTRO COMUNITARIO DE SALUD FAMILIAR FAUSTINO GONZÁLEZ,14 ORIENTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-766,CENTRO COMUNITARIO DE SALUD FAMILIAR NUEVO HORIZONTE,23 ORIENTE 5 NORTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,OPERATIVO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,200987,CENTRO DE SALUD FAMILIAR BICENTENARIO,RAMADILLAS DE LIRCAY N°,-35,-72,LUNES A VIERNES 8:00 A 16:30 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-331,CENTRO DE SALUD FAMILIAR CARLOS TRUPP,8 SUR,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-307,CENTRO DE SALUD FAMILIAR DR. JULIO CONTARDO URZÚA,15 SUR CON 10 ORIENTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-343,CENTRO DE SALUD FAMILIAR FAUSTINO GONZÁLEZ,17 ORIENTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28-05-2024,MAULE,S.S. DEL MAULE,TALCA,16-305,CENTRO DE SALUD FAMILIAR JOSÉ DIONISIO ASTABURUAGA,12 NORTE,"-35,411839","-71,655254",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TALCA,16-306,CENTRO DE SALUD FAMILIAR LA FLORIDA,LOS NOGALES,"-35,435771","-71,678277",LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TALCA,16-340,CENTRO DE SALUD FAMILIAR LAS AMÉRICAS,19 NORTE,"-35,40",-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TALCA,16-972,CENTRO DE SALUD FAMILIAR VILLA MAGISTERIO,"21 PONIENTE 27 SUR, VILLA MAGISTERIO",-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TALCA,16-105,HOSPITAL DR. CÉSAR GARAVAGNO BUROTTO (TALCA),1 NORTE,-35,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TENO,16-336,CENTRO DE SALUD FAMILIAR COMALLE,CAPELLANIA,-35,-71,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TENO,16-335,CENTRO DE SALUD FAMILIAR MORZA,SECTOR MORZA,-35,-71,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,TENO,16-101,HOSPITAL DE TENO,ARTURO PRAT,-35,-71,LUNES A VIERNES 9:00 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,VICHUQUÉN,16-327,CENTRO DE SALUD FAMILIAR VICHUQUÉN,LUIS CRUZ MARTÍNEZ,"-34,88",-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,VILLA ALEGRE,16-764,CENTRO COMUNITARIO DE SALUD FAMILIAR LOMA DE LAS TORTILLAS,LOMA DE LAS TORTILLAS,-36,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,RONDA RURAL,COVID E INFLUENZA,SI,
28/5/2024,MAULE,S.S. DEL MAULE,VILLA ALEGRE,16-310,CENTRO DE SALUD FAMILIAR VILLA ALEGRE,FRANCISCO ANTONIO ENCINA,-36,-72,LUNES A VIERNES 8:30 A 16:00 HRS,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,117302.0,CESFAM SAN RAMON NONATO,CAUPOLICAN S/N POBLACION MARDONES,-36.624.761,-72097341.0,LUNES A JUEVES: 08:45 A 12:15 Y 14:00 A 16:15 HRS - VIERNES: 08:45 A 12:15 Y 14:00 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,117330.0,CESFAM SOL DE ORIENTE,AVENIDA NUEVA ORIENTE 690,-36.616.057,-72076238.0,LUNES A JUEVES: 09:00 A 12:30 Y 14:15 A 16:00 HRS VIERNES: 09:00 A 12:30 Y 14:15 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,117324.0,CESFAM LOS VOLCANES,CONDORES 155,-36.617.935,-72080566.0,LUNES A JUEVES 08:30 A 12:30 HRS Y 14:15 A 16:00 HRS Y 17:30 A 19:30 - VIERNES 08:30 A 12:30 14:15 A 15:30 HORAS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,117322.0,CESFAM QUINCHAMALI,CALLE PRINCIPAL S/N,-3.664.804.092,-7240316421.0,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 16:00 HRS - VIERNES 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,117303.0,CESFAM ULTRAESTACION,AVENIDA RUIZ DE GAMBOA,-36.604.307,-72120548.0,LUNES A VIERNES: 09:00 A 12:30 HRS Y 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,17225.0,CLINICA ANDES SALUD VACUNATORIO,PEDRO AGUIRRE CERDA 35,-3.661.487,-7210756.0,LUNES A JUEVES: 09 A 12:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN,17205.0,CLINICA LAS AMAPOLAS,VICENTE MENDEZ 75 VACUNATORIO,-36.600.919,-72090066.0,LUNES A VIERNES DE 08:30 A 12:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,117328.0,CESFAM FEDERICO PUGA,ERASMO ESCALA 872,-37,-721282362599181,LUNES A JUEVES 8:30 A 13:00 - 14:00 A 16:30 Y VIERNES 8:30 A 13:00 - 14:00 A 15:30 HRS.,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-24,NUBLE,S.S. ÑUBLE,CHILLAN VIEJO,,CESFAM MICHELLE BACHELET,REINO DE CHILE 1211,,,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,PINTO,117317.0,CESFAM PINTO,SARGENTO ALDEA 361,-37,-718.922.900.599.317,LUNES A VIERNES: 09:00 A 12:30 Y 13:40 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,COIHUECO,117325.0,CESFAM LUIS MONTECINOS,TRES ESQUINAS DE CATO,-37,-717.799.935.642.558,LUNES A VIERNES: 09:15 A 13:30 Y 14:00 A 19:00 HRS,SI,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,COIHUECO,117318.0,CESFAM COIHUECO MICHELLE CHANDIA,ELEUTERIO RAMÍREZ 1233,-37,-718.283.839.776.541,LUNES A VIERNES 09:00 A 13:30 - 14:00 A 16:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,SAN CARLOS,,CESFAM JOSE DURÁN TRUJILLO,LAS ACACIAS 470,-36,,LUNES A VIERNES 08:30 A 13:00 Y 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,SAN CARLOS,117329.0,CESFAM TERESA BALDECCHI 1ER PISO,SERRANO 02,-36.432.900.000.000.000,-7195978412602010.0,LUNES A JUEVES: 09:00 A 13:00 - 14:00 A 16:30 HRS Y VIERNES: 09:00 A 13:00 - 14:00 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,SAN NICOLAS,,CESFAM SAN NICOLÁS,ARTURO PRAT S/N,-36499019,,LUNES A VIERNES DE 08:30 A 13:00 Y DE 14:00 A 16:30 (EXTENSION HORARIA DE MIÉRCOLES A VIERNES DE 17:00 HRS A 19:30 HRS ),NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,NINHUE,117312.0,VACUNATORIO CESFAM,ALCALDE JOSE CAMPOS CARVAJAL 247,-36,-72085216.0,LUNES A VIERNES DE 8:30 A 16:30 HRS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,ÑIQUEN,117313.0,CESFAM ÑIQUÉN,SEMIRAMIS CARO 220,-36,-7177114124.0,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,BULNES,,VACUNATORIO HCSF BULNES,JOSE MIGUEL BALMACEDA 431,-36.744.659,,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 16:00 HRS - VIERNES 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,BULNES,117326.0,CESFAM SANTA CLARA,CALLE ROSAS S/N,-37,-72211269.0,LUNES A JUEVES: 09:00 A 13:00 Y 14:00 A 15:30 HRS - VIERNES: 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,YUNGAY,117326.0,VACUNATORIO HCSF YUNGAY,ANGAMOS 658,-3.712.100.000.000.000,-723.339.788.760.354,LUNES A JUEVES: 09:00 A 13:00 HRS Y 14:00-16:00 HRS VIERNES: 09:00 A 13:00Y 14-00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,YUNGAY,,VACUNATORIO CESFAM CAMPANARIO,ARGENTINA 1090,-37.132.193,-720.238.026.323.098,LUNES A JUEVES 8:30 A 13:00 Y DE 13:35 A 16:00 Y VIERNES 8:30 A 13:00 Y 13:35 A 15:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,EL CARMEN,117315.0,HOSPITAL EL CARMEN,ISABEL RIQUELME 448,-36.898.017,-72195299.0,LUNES A JUEVES: 09:30 A 16:30 HRS - VIERNES 09:30 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,TREHUACO,117107.0,VACUNATORIO CESFAM TREHUACO,JUAN MACKENA S/N,-36430248,-72034874.0,LUNES A JUEVES: DE 09:30 A 13:00 Y DE 14:00 A 16:30. VIERNES: DE 09:30 A 13:00 Y DE 14:00 A 15:30.,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,ÑIPAS,,VACUNATORIO CESFAM,PEDRO AGUIRRE CERDA 392,-36604117,,LUNES A JUEVES DE 09:00 A 13:00 Y 14:00 A 16:00 VIERNES DE 09:00 A 13:00 Y 14:00 A 15:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,PEMUCO,117327.0,VACUNATORIO CESFAM PEMUCO,PADRE JORGE HERRERA 1086,-36978116,-72671211.0,LUNES A VIERNES 08:00 A 20:00,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
6/6/2024,NUBLE,S.S. ÑUBLE,QUILLÓN,,VACUNATORIO CESFAM QUILLON,CARRERA 820,-37,,LUNES A JUEVES DE 8:30 A 16:30 Y VIERNES DE 8:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,COBQUECURA,117310.0,VACUNATORIO CESFAM COBQUECURA,CALLE CHACABUCO 312,-36132817,-72090735.0,LUNES A VIERNES: 08:30 A 13:00 Y 14:00 A 16:00 HRS VIERNES 09:30 A 13:00Y14:00 A 15:30,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06/06/2024,NUBLE,S.S. ÑUBLE,SAN IGNACIO,,VACUNATORIO CESFAM QUIRIQUINA,CENTRAL QUIRIQUINA S/N,-3.684.295,,LUNES A VIERNES: 08:15 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,SAN IGNACIO,117307.0,VACUNATORIO CESFAM SAN IGNACIO,M.J. ORTIZ 411,-3.679.861,-72793291.0,LUNES A VIERNES: 09 A 12:30 Y 14:00 A 16:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,QUIRIHUE,117307.0,VACUNATORIO HOSPITAL DE QUIRIHUE,INDEPENDENCIA 625,-3.628.267.771,-72779408.0,LUNES A JUEVES: 09:00 A 12:30 Y 14:00 A 16:45 HRS - VIERNES 09:00 A 12:30 Y 14:00 A 15:45 HRS SABADO 20 DE 9:00 A 13:00 Y DE 14:00 A 18:00,NO,RONDA RURAL,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,PUEBLO SECO,117319.0,CESFAM PUEBLO SECO,EMA FUENTES 911,,-721017.0,DE LUNES A VIERNES DE 09:00 A 13:00 HRS Y DE A 14:00 A 16:00 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,PORTEZUELO,117308.0,VACUNATORIO CESFAM PORTEZUELO,CALLE SAN MARTÍN 150,-36.529.739,-72032113.0,LUNES A JUEVES: 08:30 A 16:30 HRS - VIERNES: 08:30 A 15:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,SAN FABIÁN,,CESFAM SAN FABIÁN,21 DE MAYO S/N,-36554292,,LUNES A VIERNES DE 09:00 A 16:30 HRS,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
06-06-2024,NUBLE,S.S. ÑUBLE,COELEMU,117305.0,HOSPITAL COMUNITARIO COELEMU,MANUEL ANTONIO MATTA 370,,-72428954.0,LUNES A JUEVES 09:00 A 12:30 Y 13:00 A 16:00 Y VIERNES DE 09:00 A 12:30 Y DE 13:00 A 15:00,NO,INTRAMURO,BIVALENTE E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,LEBU,128110,VACUNATORIO HOSPITAL SANTA ISABEL,P-40 206,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,LOS ÁLAMOS,128328,VACUNATORIO CESFAM LOS ALAMOS,PEDRO EYHERAMENDY N° 600,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,CAÑETE,128111,VACUNATORIO HOSPITAL KALVU LLANKA,P-60-R ENTRADA NORTE CAÑETE,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,CONTULMO,128112,VACUNATORIO HOSPITAL HANS GRONEMANN GLAND,LAS ARAUCARIAS N°1075,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,TIRUA,128324,VACUNATORIO CESFAM ISABEL JIMENEZ,ATAHUALPA N° 220,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,CURANILAHUE,128109,VACUNATORIO HOSPITAL RAFAEL AVARIA,AV. BERNARDO O´HIGGINS N°111,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,CURANILAHUE,128327,VACUNATORIO CESFAM ELEUTERIO RAMIREZ,PJE. 4 40,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,LARAQUETE,128414,VACUNATORIO CESFAM LARAQUETE,"RUTA 160 -63, CALLE DOS S/N",,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,CARAMPANGUE,128438,VACUNATORIO CESFAM CARAMPANGUE,VICENTE MILLAN S/N,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,TUBUL,128729,CESFAM TUBUL,TUBUL S/N,,,SEGUN RONDA,NO,RONDA RURAL,COVID E INFLUENZA,SI,
05-06-2024,BIOBIO,S.S. ARAUCO,ARAUCO,128113,VACUNATORIO HOSPITAL ARAUCO,CAUPOLICAN S/N,,,8:00-17:00 HRS.,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,ANTUCO,120303,CESFAM ANTUCO,ARTURO PRAT,"-37,331,484","-71,671,991",LUNES A VIERNES L-J 08:30--13:00/ 14:00- 16:30 / V: 08:30-13:00 /14:00 -15:30,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,CABRERO,120305,CESFAM CABRERO,AV LAS VIOLETAS 805,,,LUNES A VIERNES: L-J 08:30-17:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,CABRERO,120304,CESFAM MONTEAGUILA,"LOS OLMOS, MONTE AGUILA",,,LUNES A VIERNES: 08:30 -13:00/ 13:45-16:30,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LAJA,120105,VACUNATRORIO HOSPITAL DE LAJA,"BAQUEDANO 300, COMUNA DE LAJA, REGIÓN DEL BÍO BÍO","-3,726,429","-72,709,237",LUNES A VIERNES : L -J: 08:30- 13:00 Y 14:00 16:15 / V: 08:30- 13:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,200312,CESFAM ENTRE RIOS,ORIENTE 2201,"-37,49163","-72,327,833",LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,120311,CESFAM SUR,JUAN GUZMAN 437,"-37,485,541","-72,339,251",LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,120310,CESFAM NORTE,LOS GLADIOLOS 431,"-37,485,515","-72,339,258",LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,120301,CESFAM NORORIENTE,SANTIAGO MORSE 1560,"-37,457,133","-72,343,004",LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,200309,CESFAM DOS DE SEPTIEMBRE,"CARLOS CONDELL 1150, LOS ÁNGELES",,,LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
06-03-2024,BIOBIO,S.S. BIOBÍO,LOS ÁNGELES,120315,CESFAM NUEVO HORIZONTE,"PJE. GALVARINO 2336, LOS ANGELES, BÍO BÍO",,,LUNES A VIERNES: L -J 08:30-17:00 / V 08:30 -16:00,NO,INTRAMURO,COVID E INFLUENZA,SI,
